relPath,classFolder,fileName,overall,brightness,contrast,focusScore,foregroundFrac,illumination,maskValid,focusStatus,brightnessStatus,contrastStatus,foregroundStatus,illuminationStatus,maskValidStatus,failureCategories
class_3\bb5083fae98f.png,class_3,bb5083fae98f.png,PASS,0.302956073561083,0.0631137301318712,0.000710398363879023,0.831546649449141,1.11394464822791,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\c31651ea04c6.png,class_3,c31651ea04c6.png,WARNING,0.248430127592135,0.0617338756473594,0.000209773839022067,0.798353128211767,1.03840081506684,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_3\c3cd0200df79.png,class_3,c3cd0200df79.png,FAIL,0.447750639952214,0.163844525642474,0.00110778586930664,0.814405451103782,1.16784703952605,1,PASS,PASS,FAIL,PASS,PASS,PASS,Low Contrast
class_3\d035c2bd9104.png,class_3,d035c2bd9104.png,PASS,0.354533093013103,0.069506431990533,0.000721983718091138,0.785192743764172,1.21063423852924,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\d16398c971e9.png,class_3,d16398c971e9.png,PASS,0.274853389307042,0.0781720812337263,0.000564790852874811,0.714468142739603,1.2351586888994,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\dbb2c63f6f08.png,class_3,dbb2c63f6f08.png,FAIL,0.386196744061163,0.11008747591942,0.00128799453748717,0.976549479166667,1.17606061289548,1,PASS,PASS,WARNING,FAIL,PASS,PASS,Low Foreground
class_3\e8d1c6c07cf2.png,class_3,e8d1c6c07cf2.png,PASS,0.37973325216907,0.0836333940223068,0.00081824018799847,0.732970744680851,1.1423283900165,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\f5a8c6426a71.png,class_3,f5a8c6426a71.png,PASS,0.413163256657292,0.0491054141845486,0.0012312488070035,0.832427632984405,1.02107394564024,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\f6f433f3306f.png,class_3,f6f433f3306f.png,PASS,0.274403166590076,0.103087722416286,0.000447523624343429,0.605416410777802,0.976630129007422,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_3\fcc6aa6755e6.png,class_3,fcc6aa6755e6.png,PASS,0.284260004816749,0.0701964939997265,0.000314001578641728,0.489765044164791,1.19201264925905,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\03a7f4a5786f.png,class_4,03a7f4a5786f.png,PASS,0.216169348502706,0.0862736653064468,0.000438802105148929,0.707196173744461,1.25210751845324,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\10fca1abf338.png,class_4,10fca1abf338.png,WARNING,0.335860205983066,0.0794992396161169,0.000583807479578659,0.713276248880899,1.33890601157142,1,PASS,PASS,PASS,PASS,WARNING,PASS,
class_4\187f6ccda87a.png,class_4,187f6ccda87a.png,PASS,0.332624806841902,0.0565839794384231,0.000728838594442647,0.71568225410867,1.17219742435137,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\19ef4d292196.png,class_4,19ef4d292196.png,PASS,0.350438142133307,0.0553147263694691,0.000583309298950284,0.713371350316533,1.1824838362543,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\1a90fad9ffa2.png,class_4,1a90fad9ffa2.png,PASS,0.349248683236811,0.0485547203686076,0.000956229782357878,0.7528246570768,1.13220145217773,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\1b32e1d775ea.png,class_4,1b32e1d775ea.png,WARNING,0.313657574749832,0.0357015995888794,0.000575267046269916,0.733406914893617,1.11432205065223,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_4\1bf30c84bbad.png,class_4,1bf30c84bbad.png,PASS,0.278025712605563,0.0424458677062108,0.000527599448190198,0.716334715118229,1.06559955904668,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\1c4f3aa4df06.png,class_4,1c4f3aa4df06.png,PASS,0.425300391781338,0.0568828064479132,0.00101051941020689,0.744903903935379,1.13876225424755,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\20d5fdd450ae.png,class_4,20d5fdd450ae.png,PASS,0.372574667640506,0.0620657907962135,0.000699226326721617,0.744467328619077,1.18689835560761,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\21d18b022429.png,class_4,21d18b022429.png,PASS,0.289897115091354,0.101992788872097,0.000333938634464298,0.879624352515657,1.0676062942617,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\222f3ee3a1e8.png,class_4,222f3ee3a1e8.png,WARNING,0.419274418259843,0.0373109058310811,0.0012401867068885,0.832416188543352,1.0268217517731,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_4\22895c89792f.png,class_4,22895c89792f.png,PASS,0.38474622302417,0.0700907796658059,0.000790510815592599,0.73335704787234,1.16143091864572,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\312694ea8e6a.png,class_4,312694ea8e6a.png,WARNING,0.265165603139214,0.0362037567774012,0.000588151469330973,0.831124874111148,1.08429386732688,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_4\3796af4d987a.png,class_4,3796af4d987a.png,PASS,0.268068304080082,0.0796234373554665,0.00024489151096577,0.728088151016793,0.926227932532079,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\3a1ecf5e2839.png,class_4,3a1ecf5e2839.png,PASS,0.328282013556861,0.0491231117338089,0.000763187622766303,0.831370452742088,1.08963096407167,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\3ca637fddd56.png,class_4,3ca637fddd56.png,PASS,0.238775386874061,0.0487181577445756,0.000383164291453871,0.53091954787234,1.0733881538531,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\3ccf96c1dd6d.png,class_4,3ccf96c1dd6d.png,PASS,0.405860100193826,0.0474727928866319,0.000814094993231356,0.744652352702778,1.05746788397988,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\4462fba1d2a1.png,class_4,4462fba1d2a1.png,PASS,0.447558314955384,0.0413134447646358,0.00104920616246555,0.744975817308588,1.11880693557988,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\44ecf3f4efa5.png,class_4,44ecf3f4efa5.png,PASS,0.268607258649652,0.0457165900086737,0.000552935435550952,0.831218813898129,1.07158344060695,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\4ccfa0b4e96c.png,class_4,4ccfa0b4e96c.png,WARNING,0.356848360207578,0.107801896093544,0.00103449403635066,0.901507983298275,1.15738012025998,1,PASS,PASS,WARNING,WARNING,PASS,PASS,
class_4\5d74f98d62be.png,class_4,5d74f98d62be.png,WARNING,0.344921340448999,0.115278961580016,0.000792330720373117,0.713267402235724,1.02856735154327,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_4\6194e0fff071.png,class_4,6194e0fff071.png,WARNING,0.43094979385796,0.107260756661438,0.000985428085297009,0.713910553339962,1.18328747190603,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_4\61e301bd3c25.png,class_4,61e301bd3c25.png,PASS,0.378730473443186,0.0563664794537011,0.00109720928282235,0.750565912238668,1.03219884425543,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\65e120143825.png,class_4,65e120143825.png,PASS,0.39669701968227,0.0488665533968746,0.00115019189069412,0.832159642323069,1.00433229888981,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\6cfb7b44ef6f.png,class_4,6cfb7b44ef6f.png,PASS,0.405831794729286,0.0650426777167769,0.000864517412360704,0.71384729982696,1.11144987512566,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\6d259b5b4c76.png,class_4,6d259b5b4c76.png,WARNING,0.375972148568812,0.03385986036353,0.00129573398614368,0.750217834013675,1.00383306634767,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_4\6e73acb2cf60.png,class_4,6e73acb2cf60.png,PASS,0.313636230896126,0.0675206912740107,0.000628689440707886,0.831495387890255,1.13372361079048,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\6f4719c6bb4b.png,class_4,6f4719c6bb4b.png,FAIL,0.204621040776487,0.105385552163165,0.000134423165181787,0.184246692126622,0.747768209934509,1,FAIL,WARNING,PASS,FAIL,FAIL,PASS,Blur|Other|Uneven Illumination
class_4\710b05a96e0f.png,class_4,710b05a96e0f.png,PASS,0.285989921271293,0.0752197624436906,0.000364995487886514,0.508955780699732,1.03979339053805,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\72d98188648f.png,class_4,72d98188648f.png,PASS,0.343622719416596,0.0603127942672552,0.00128238605811163,0.749832689791591,0.973770833905843,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\785777558f05.png,class_4,785777558f05.png,FAIL,0.321649579519137,0.147993683480352,0.000393485148623688,0.82653280718899,1.13112281251045,1,PASS,PASS,FAIL,PASS,PASS,PASS,Low Contrast
class_4\78b3f819dcc5.png,class_4,78b3f819dcc5.png,WARNING,0.252067478277876,0.0935397056462858,0.000171501485920013,0.753442067024201,1.23138043927108,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_4\7bc4dd99eee5.png,class_4,7bc4dd99eee5.png,PASS,0.31693000336709,0.0450407163584419,0.000730492387833584,0.715954686058821,1.00666582843424,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\7c629b491d1a.png,class_4,7c629b491d1a.png,WARNING,0.346893811619158,0.0331640711467087,0.000626011048071965,0.744478828935845,1.06329365589211,1,PASS,PASS,WARNING,PASS,PASS,PASS,
class_4\7c90ab025331.png,class_4,7c90ab025331.png,PASS,0.41328586483682,0.0563936415478414,0.000858706314789247,0.744778128319079,1.05748927973156,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\7cc4b7aabe04.png,class_4,7cc4b7aabe04.png,PASS,0.311008533711157,0.0455398133015126,0.000757940912062033,0.831661809137242,1.08142681343937,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\85cbb84ac8e0.png,class_4,85cbb84ac8e0.png,PASS,0.352088579434113,0.0682258945074693,0.000801361754081003,0.831685413296915,1.21363247918758,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\875a2fc5fe23.png,class_4,875a2fc5fe23.png,PASS,0.355652203586661,0.0583354941132236,0.000443120664432063,0.545728782995703,1.1257500679523,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\8f318a978844.png,class_4,8f318a978844.png,FAIL,0.184043095338037,0.027528171084735,0.000217808432946473,0.355560824224238,1.20481534157976,1,WARNING,FAIL,FAIL,WARNING,PASS,PASS,Low Contrast|Underexposure
class_4\94ef1d14597f.png,class_4,94ef1d14597f.png,PASS,0.350659375015083,0.0455126801434449,0.000852761557413056,0.750624077341795,1.06997486145501,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\a76b69e443ce.png,class_4,a76b69e443ce.png,WARNING,0.238807626782105,0.0731970060883414,0.000147588521603423,0.647288972597657,1.16448598519988,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_4\b49b2fac2514.png,class_4,b49b2fac2514.png,PASS,0.325532175677239,0.0585739273048425,0.000724159941199417,0.749468302527878,1.15515066523751,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\b77b8a1f09f1.png,class_4,b77b8a1f09f1.png,PASS,0.442152276078023,0.0528599520402462,0.00121449692420137,0.832686325037385,1.05579294328595,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\b87f9c59748b.png,class_4,b87f9c59748b.png,WARNING,0.376038612561862,0.0784082706920024,0.000559202607941857,0.901692102940735,1.14329359002144,1,PASS,PASS,PASS,WARNING,PASS,PASS,
class_4\b90bc89ce8d8.png,class_4,b90bc89ce8d8.png,PASS,0.26039042672911,0.0440047918441694,0.0006631877085678,0.749670625847386,1.08044790796527,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\bc34ed91c9bc.png,class_4,bc34ed91c9bc.png,PASS,0.325072110841563,0.0501248226888187,0.000626410559896854,0.749348208697302,1.22412990612538,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\bd5013540a13.png,class_4,bd5013540a13.png,PASS,0.38474622302417,0.0700907796658059,0.000790510815592599,0.73335704787234,1.16143091864572,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\c1799a6f5c65.png,class_4,c1799a6f5c65.png,WARNING,0.457278396841472,0.0638272367671641,0.00134253355262669,0.832405936231574,1.139004507564,1,WARNING,PASS,PASS,PASS,PASS,PASS,
class_4\d1a24527a15d.png,class_4,d1a24527a15d.png,PASS,0.282140797423374,0.0513932327085096,0.000578021465977725,0.830998508407849,1.14543641458612,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\d2901144070c.png,class_4,d2901144070c.png,PASS,0.336482387645523,0.0557895377202577,0.000959065131524493,0.831671584597308,1.1165971243059,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\d2c2f02bb313.png,class_4,d2c2f02bb313.png,PASS,0.316410317837397,0.0694060716488212,0.000793502745007819,0.832021832178716,1.11827530566191,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\de16416220de.png,class_4,de16416220de.png,PASS,0.301318792970498,0.0678459686252187,0.000504038474396597,0.749163220859511,1.22070688161147,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\e23add229074.png,class_4,e23add229074.png,WARNING,0.490359336566662,0.0553396720656247,0.00118768560688861,0.74528865503941,1.12108315603443,1,PASS,WARNING,PASS,PASS,PASS,PASS,
class_4\e3ec668f6fad.png,class_4,e3ec668f6fad.png,PASS,0.334809901166455,0.0832107888348729,0.000498054272089876,0.749300079925695,1.25701818545121,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\eadc57064154.png,class_4,eadc57064154.png,WARNING,0.231018264650756,0.0579937056962883,0.000662138382937434,0.71894693877551,1.34380606783992,1,PASS,PASS,PASS,PASS,WARNING,PASS,
class_4\ee1ec90b980f.png,class_4,ee1ec90b980f.png,PASS,0.358549069502491,0.0577201892203375,0.000836946995716834,0.831661332285531,1.18528161603568,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\f549294e12e1.png,class_4,f549294e12e1.png,PASS,0.399745457791886,0.0468731948627529,0.00117763582737397,0.752409403860156,1.06547814746478,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\f69835dc7c50.png,class_4,f69835dc7c50.png,PASS,0.265967501654884,0.0543587911505468,0.000527161325034664,0.831215714362011,1.24989792595541,1,PASS,PASS,PASS,PASS,PASS,PASS,
class_4\fce93caa4758.png,class_4,fce93caa4758.png,WARNING,0.389895323462306,0.0697613224679379,0.00146567816366078,0.832862044892727,1.01121440585486,1,WARNING,PASS,PASS,PASS,PASS,PASS,
